time,header,pose
2024/06/27 13:19:36.506089559,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008894914227602469, 'y': 2.2000121774876678, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015378243020545255, 'w': 0.9998817478290125}}"
2024/06/27 13:19:36.570280880,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008896030788195103, 'y': 2.2000121488791997, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015379160486263468, 'w': 0.9998817337179121}}"
2024/06/27 13:19:36.622373339,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008896694500394643, 'y': 2.2000121506366472, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015381083775662465, 'w': 0.999881704133987}}"
2024/06/27 13:19:36.675862963,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008896752257969581, 'y': 2.2000121476241583, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015382069962067976, 'w': 0.9998816889630903}}"
2024/06/27 13:19:36.737194942,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008898811220621293, 'y': 2.200012190430516, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015383919598995321, 'w': 0.999881660506768}}"
2024/06/27 13:19:36.790451186,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008899242234294437, 'y': 2.200012159734832, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015384874374504073, 'w': 0.999881645816384}}"
2024/06/27 13:19:36.843573026,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.000889926354760197, 'y': 2.200012124353203, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015385865211552163, 'w': 0.999881630570185}}"
2024/06/27 13:19:36.896412477,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008900227285412732, 'y': 2.2000122015496824, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015387779659028855, 'w': 0.9998816011094339}}"
2024/06/27 13:19:36.959417472,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008901521065413844, 'y': 2.200012146361222, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01538966100203398, 'w': 0.999881572154544}}"
2024/06/27 13:19:37.11547894,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008902288665252017, 'y': 2.2000121211530512, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015390590520507924, 'w': 0.9998815578474433}}"
2024/06/27 13:19:37.63995889,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008902907788441457, 'y': 2.200012197441333, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.0153925354982811, 'w': 0.9998815279076487}}"
2024/06/27 13:19:37.116537431,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008903516511091638, 'y': 2.200012187130653, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015393490618551086, 'w': 0.9998815132037279}}"
2024/06/27 13:19:37.169099891,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008904068554605008, 'y': 2.2000121598990416, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015394451638755094, 'w': 0.9998814984080574}}"
2024/06/27 13:19:37.221043269,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008905170477136327, 'y': 2.2000121909699124, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01539631737200733, 'w': 0.9998814696809719}}"
2024/06/27 13:19:37.273459331,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.000890559151774891, 'y': 2.2000122155549198, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015397281993864139, 'w': 0.9998814548271217}}"
2024/06/27 13:19:37.326446345,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008906404119332224, 'y': 2.200012208935002, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015399216536878747, 'w': 0.999881425035014}}"
2024/06/27 13:19:37.391477058,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008907515886311603, 'y': 2.2000121938431376, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01540011719955413, 'w': 0.999881411163464}}"
2024/06/27 13:19:37.453951802,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008908342578675217, 'y': 2.2000121733277256, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015402063419836305, 'w': 0.9998813811859941}}"
2024/06/27 13:19:37.505896122,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008908366483046121, 'y': 2.200012186001887, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015403032307817336, 'w': 0.9998813662608801}}"
2024/06/27 13:19:37.557975396,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008909944889735595, 'y': 2.2000122257867822, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015404892545242365, 'w': 0.9998813376024525}}"
2024/06/27 13:19:37.610310818,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008910596536944617, 'y': 2.2000122276539034, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015405849651198468, 'w': 0.9998813228561301}}"
2024/06/27 13:19:37.662346839,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008911098716980425, 'y': 2.2000121860635433, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015407799142809419, 'w': 0.9998812928170898}}"
2024/06/27 13:19:37.714986413,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008911744136868594, 'y': 2.2000122204596027, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015408739710722702, 'w': 0.9998812783228452}}"
2024/06/27 13:19:37.767758322,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008912531716837796, 'y': 2.2000122255815246, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015409653614925186, 'w': 0.9998812642386435}}"
2024/06/27 13:19:37.831904798,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.000891377050768135, 'y': 2.2000122311994676, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015411563991291285, 'w': 0.9998812347950842}}"
2024/06/27 13:19:37.885928181,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008914241463235257, 'y': 2.2000122131628874, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015412532200990363, 'w': 0.9998812198712173}}"
2024/06/27 13:19:37.940450177,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008914759000345255, 'y': 2.2000121579552645, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015414466897340415, 'w': 0.999881190047233}}"
2024/06/27 13:19:37.993357238,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008915300212374798, 'y': 2.20001224957708, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01541540935101128, 'w': 0.9998811755176416}}"
2024/06/27 13:19:38.46966325,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008916867868702372, 'y': 2.2000122060672207, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015417271983571604, 'w': 0.9998811467992507}}"
2024/06/27 13:19:38.108408774,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008917608667386865, 'y': 2.2000121760124616, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015419222048779829, 'w': 0.9998811167290892}}"
2024/06/27 13:19:38.161225648,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008918041121334989, 'y': 2.200012234458248, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015420172565441977, 'w': 0.9998811020706672}}"
2024/06/27 13:19:38.213580162,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008918498040634956, 'y': 2.2000122818373824, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01542113010127605, 'w': 0.999881087303085}}"
2024/06/27 13:19:38.265535908,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.000891954356637785, 'y': 2.2000121763116978, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015423027063266023, 'w': 0.9998810580445084}}"
2024/06/27 13:19:38.317549996,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008920657488614615, 'y': 2.2000122019853072, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015423945208442659, 'w': 0.9998810438818244}}"
2024/06/27 13:19:38.370324845,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008921242320863378, 'y': 2.200012251172879, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015425885190303407, 'w': 0.9998810139542083}}"
2024/06/27 13:19:38.423779324,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008921750287689955, 'y': 2.2000122306882886, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015426840770290943, 'w': 0.9998809992113302}}"
2024/06/27 13:19:38.497783910,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008922792979605544, 'y': 2.200012237448349, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015428736551479779, 'w': 0.9998809699601373}}"
2024/06/27 13:19:38.550723894,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008923451434995645, 'y': 2.2000122564132725, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01542966954319711, 'w': 0.9998809555631049}}"
2024/06/27 13:19:38.605510707,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008924186762674906, 'y': 2.200012266617089, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015431620477015084, 'w': 0.9998809254553531}}"
2024/06/27 13:19:38.658457252,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008924737303094439, 'y': 2.2000122542007574, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015432569847467091, 'w': 0.999880910802833}}"
2024/06/27 13:19:38.709892615,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008926247964966389, 'y': 2.200012260545393, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015434426716194273, 'w': 0.9998808821414391}}"
2024/06/27 13:19:38.764102839,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008926138428410917, 'y': 2.200012272262797, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015435425314084657, 'w': 0.9998808667263183}}"
2024/06/27 13:19:38.816804443,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008927621591598784, 'y': 2.2000122818387933, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015437302847741455, 'w': 0.9998808377405716}}"
2024/06/27 13:19:38.869699116,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008928211875222766, 'y': 2.2000122727570885, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015438249718518333, 'w': 0.9998808231212502}}"
2024/06/27 13:19:38.921719541,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008928822145511592, 'y': 2.200012249172094, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015439200620171189, 'w': 0.9998808084387909}}"
2024/06/27 13:19:38.974926766,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008929981416898489, 'y': 2.2000123418787636, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015441093725746964, 'w': 0.9998807792054775}}"
2024/06/27 13:19:39.37470195,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008930511775696295, 'y': 2.2000122534934787, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015443036423126997, 'w': 0.9998807492026407}}"
2024/06/27 13:19:39.90293887,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008931065102148132, 'y': 2.2000122386685392, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01544400116973888, 'w': 0.9998807343017811}}"
2024/06/27 13:19:39.143305198,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008931768782098331, 'y': 2.2000122250251906, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015444951504581432, 'w': 0.9998807196226064}}"
2024/06/27 13:19:39.195394558,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008932653519735815, 'y': 2.200012345014757, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015446830472346905, 'w': 0.9998806905968124}}"
2024/06/27 13:19:39.247382381,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008933368931283118, 'y': 2.200012374646681, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015447772567586027, 'w': 0.9998806760422466}}"
2024/06/27 13:19:39.300461235,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008934560898428137, 'y': 2.2000122508205417, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015449680143900213, 'w': 0.9998806465691048}}"
2024/06/27 13:19:39.362938693,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008934902312152733, 'y': 2.2000123037926085, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01545064583772527, 'w': 0.9998806316471968}}"
2024/06/27 13:19:39.415718591,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.000893565298106737, 'y': 2.20001228998438, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01545258523520153, 'w': 0.9998806016767946}}"
2024/06/27 13:19:39.470239156,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.000893647614720922, 'y': 2.200012245663529, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015453516037096346, 'w': 0.9998805872913481}}"
2024/06/27 13:19:39.555511984,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008937709933302204, 'y': 2.2000122722659894, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01545539023156361, 'w': 0.999880558323238}}"
2024/06/27 13:19:39.606838783,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008937707239528588, 'y': 2.200012266791504, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015456387940506128, 'w': 0.999880542900917}}"
2024/06/27 13:19:39.661884085,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.000893939432762299, 'y': 2.2000122846148784, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015458272813535219, 'w': 0.9998805137623307}}"
2024/06/27 13:19:39.736458304,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008939921419929003, 'y': 2.200012266487353, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015459214702705658, 'w': 0.9998804992001672}}"
2024/06/27 13:19:39.801382489,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008940071742925848, 'y': 2.2000122942737494, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015460174768412358, 'w': 0.9998804843560705}}"
2024/06/27 13:19:39.853663621,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008940884017642989, 'y': 2.2000122903700907, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015462116749616006, 'w': 0.9998804543272267}}"
2024/06/27 13:19:39.905899156,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008941627956086809, 'y': 2.2000122885060174, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015463048886200719, 'w': 0.9998804399122642}}"
2024/06/27 13:19:39.957857269,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008942589343214894, 'y': 2.200012362429513, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015464959584164573, 'w': 0.9998804103616893}}"
2024/06/27 13:19:40.10094045,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008943260164562773, 'y': 2.200012281623075, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015465911862214979, 'w': 0.9998803956325327}}"
2024/06/27 13:19:40.63429715,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008944076546060347, 'y': 2.200012340881762, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015467794175356145, 'w': 0.9998803665155891}}"
2024/06/27 13:19:40.116719667,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008944985651359944, 'y': 2.2000123704749805, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015468723557718072, 'w': 0.999880352137942}}"
2024/06/27 13:19:40.179175870,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008946052035514998, 'y': 2.2000122235613047, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01547066160325987, 'w': 0.9998803221533852}}"
2024/06/27 13:19:40.230860938,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.000894627108618654, 'y': 2.2000123030691037, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01547163061845327, 'w': 0.9998803071598151}}"
2024/06/27 13:19:40.283313338,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008947203623175035, 'y': 2.2000123420277675, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015473536069860766, 'w': 0.9998802776740296}}"
2024/06/27 13:19:40.334603614,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008947977357027105, 'y': 2.2000122736520127, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015474480032763221, 'w': 0.999880263065391}}"
2024/06/27 13:19:40.396872666,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008949156042228871, 'y': 2.200012365369307, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015476350829827483, 'w': 0.9998802341105619}}"
2024/06/27 13:19:40.448816874,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008949631457134925, 'y': 2.200012371261717, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015477318086302, 'w': 0.9998802191387004}}"
2024/06/27 13:19:40.500622995,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008950582905706146, 'y': 2.200012284230328, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015479255298575651, 'w': 0.9998801891503809}}"
2024/06/27 13:19:40.553005397,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 0.0008950891300859718, 'y': 2.20001232000713, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015480183473454036, 'w': 0.9998801747807725}}"
