time,header,pose
2024/06/27 13:20:49.123741076,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850990157540098, 'y': -21.79998467180108, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017220214861367763, 'w': 0.999851721106749}}"
2024/06/27 13:20:49.176248320,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850990233056234, 'y': -21.79998465721876, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017222155943571165, 'w': 0.9998516876740546}}"
2024/06/27 13:20:49.240181957,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850990302976146, 'y': -21.799984586973494, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017223071250191777, 'w': 0.9998516719077439}}"
2024/06/27 13:20:49.293324173,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850990432833346, 'y': -21.799984705599282, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017224974421291443, 'w': 0.999851639122618}}"
2024/06/27 13:20:49.345958492,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850990476564622, 'y': -21.79998471766753, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017225927298063465, 'w': 0.9998516227064503}}"
2024/06/27 13:20:49.399365319,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.8509905515786915, 'y': -21.799984650527367, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01722785671369998, 'w': 0.9998515894636825}}"
2024/06/27 13:20:49.452116805,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850990589921145, 'y': -21.7999846495252, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017228827188366005, 'w': 0.9998515727415311}}"
2024/06/27 13:20:49.504644281,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850990735519423, 'y': -21.799984671236853, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017230682251051836, 'w': 0.9998515407745108}}"
2024/06/27 13:20:49.557323103,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850990771304455, 'y': -21.799984667168545, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017231671005367533, 'w': 0.9998515237345806}}"
2024/06/27 13:20:49.610091609,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850990818671493, 'y': -21.799984665917655, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01723264742966403, 'w': 0.999851506906183}}"
2024/06/27 13:20:49.671541279,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850990939958612, 'y': -21.799984639182455, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017234509286882593, 'w': 0.9998514748149548}}"
2024/06/27 13:20:49.723285743,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991053723949, 'y': -21.799984676445188, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017236423587083445, 'w': 0.9998514418161963}}"
2024/06/27 13:20:49.775710971,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991104405689, 'y': -21.79998463548081, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01723738690318958, 'w': 0.9998514252091406}}"
2024/06/27 13:20:49.828700379,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991109153634, 'y': -21.799984557935883, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017238367126885513, 'w': 0.9998514083096541}}"
2024/06/27 13:20:49.882067715,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991218372469, 'y': -21.799984641004414, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01724026397488137, 'w': 0.9998513756044327}}"
2024/06/27 13:20:49.944436564,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991280227012, 'y': -21.799984650487865, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01724121843495083, 'w': 0.9998513591463875}}"
2024/06/27 13:20:49.997140198,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.85099140854548, 'y': -21.799984622798746, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017243096849736652, 'w': 0.9998513267536482}}"
2024/06/27 13:20:50.49935732,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991460146524, 'y': -21.799984555518588, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017244053249877718, 'w': 0.9998513102594382}}"
2024/06/27 13:20:50.103568989,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991531869342, 'y': -21.79998461939508, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01724599098983549, 'w': 0.9998512768380998}}"
2024/06/27 13:20:50.156677697,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991558543978, 'y': -21.799984653846614, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01724696505716785, 'w': 0.99985126003637}}"
2024/06/27 13:20:50.218284886,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991737491034, 'y': -21.799984565973055, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01724881513944746, 'w': 0.9998512281216066}}"
2024/06/27 13:20:50.270080182,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991787547928, 'y': -21.799984569119477, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01724977269711131, 'w': 0.9998512116019553}}"
2024/06/27 13:20:50.323173797,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991860055618, 'y': -21.7999846557592, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017251688053626684, 'w': 0.999851178555739}}"
2024/06/27 13:20:50.375756885,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850991864337607, 'y': -21.799984664530466, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01725268718925503, 'w': 0.9998511613158979}}"
2024/06/27 13:20:50.429280691,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.8509920562042685, 'y': -21.799984594538273, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01725453479639003, 'w': 0.9998511294332573}}"
2024/06/27 13:20:50.480896627,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850992095809062, 'y': -21.79998458486648, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.0172554948039152, 'w': 0.9998511128658467}}"
2024/06/27 13:20:50.544024632,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850992139445678, 'y': -21.79998461039281, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01725744825148468, 'w': 0.9998510791512141}}"
2024/06/27 13:20:50.596424802,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850992213085945, 'y': -21.799984623924704, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017258376843745475, 'w': 0.999851063123263}}"
2024/06/27 13:20:50.648530538,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850992367618984, 'y': -21.799984617488594, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017260275574596962, 'w': 0.9998510303475658}}"
2024/06/27 13:20:50.701479050,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850992390101068, 'y': -21.799984600200865, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017261243964672834, 'w': 0.9998510136299268}}"
2024/06/27 13:20:50.753889502,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850992401224956, 'y': -21.79998458873468, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017262222808585116, 'w': 0.9998509967308663}}"
2024/06/27 13:20:50.805940340,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.85099256808361, 'y': -21.799984630721134, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01726408147887166, 'w': 0.9998509646395761}}"
2024/06/27 13:20:50.869124454,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850992631599682, 'y': -21.79998457588493, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017265035954980253, 'w': 0.9998509481585109}}"
2024/06/27 13:20:50.922296785,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850992676802813, 'y': -21.799984487665466, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017266971375673193, 'w': 0.999850914736548}}"
2024/06/27 13:20:50.984270680,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850992725279945, 'y': -21.79998458465253, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017267929290674444, 'w': 0.9998508981933317}}"
2024/06/27 13:20:51.37211944,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850992832396648, 'y': -21.799984589939317, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017269849433442636, 'w': 0.9998508650296534}}"
2024/06/27 13:20:51.90233711,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850992929704356, 'y': -21.799984561675085, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017270763363111674, 'w': 0.9998508492434536}}"
2024/06/27 13:20:51.143391160,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.85099301479577, 'y': -21.799984574500936, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017272670684748737, 'w': 0.9998508162958193}}"
2024/06/27 13:20:51.206239197,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850993001686207, 'y': -21.799984600703638, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017273670577736114, 'w': 0.99985079902192}}"
2024/06/27 13:20:51.258116892,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850993192721661, 'y': -21.799984531337124, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017275533521257044, 'w': 0.9998507668355092}}"
2024/06/27 13:20:51.310183450,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850993230134336, 'y': -21.799984530706727, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017276493383036447, 'w': 0.9998507502504491}}"
2024/06/27 13:20:51.364475092,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850993254640299, 'y': -21.79998454179967, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01727746208053851, 'w': 0.9998507335117855}}"
2024/06/27 13:20:51.426765999,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.8509933249692745, 'y': -21.799984558490813, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017279401476551305, 'w': 0.9998506999970607}}"
2024/06/27 13:20:51.479211337,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850993513768449, 'y': -21.79998454950728, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017281256082344217, 'w': 0.9998506679440767}}"
2024/06/27 13:20:51.531067665,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850993503722042, 'y': -21.79998452783569, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01728224797252054, 'w': 0.9998506507999164}}"
2024/06/27 13:20:51.583346263,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.8509935505376625, 'y': -21.799984530131812, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017283203284298013, 'w': 0.9998506342870587}}"
2024/06/27 13:20:51.637052074,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850993685539917, 'y': -21.799984517037363, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01728509047754269, 'w': 0.9998506016636601}}"
2024/06/27 13:20:51.690050930,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850993733178875, 'y': -21.799984482912844, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017286034345681926, 'w': 0.9998505853459305}}"
2024/06/27 13:20:51.742722184,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850993865753686, 'y': -21.79998454766882, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017287930468030357, 'w': 0.999850552562798}}"
2024/06/27 13:20:51.804477431,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850993903282396, 'y': -21.799984539608182, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017288887997516045, 'w': 0.9998505360061619}}"
2024/06/27 13:20:51.857195611,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850993959747032, 'y': -21.799984549382, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01729083883762979, 'w': 0.9998505022713601}}"
2024/06/27 13:20:51.908919348,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.8509940435173435, 'y': -21.799984558625788, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.0172917695715512, 'w': 0.9998504861753503}}"
2024/06/27 13:20:51.971774835,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850994132503111, 'y': -21.799984521293094, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017293677897982872, 'w': 0.9998504531702532}}"
2024/06/27 13:20:52.24135846,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850994164182338, 'y': -21.799984511849722, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017294642739127793, 'w': 0.99985043648164}}"
2024/06/27 13:20:52.77371888,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850994292187284, 'y': -21.799984551135193, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017296557745342566, 'w': 0.999850403355503}}"
2024/06/27 13:20:52.130946470,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850994329680177, 'y': -21.799984457591176, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01729751255611972, 'w': 0.9998503868376363}}"
2024/06/27 13:20:52.184761668,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.8509944388632045, 'y': -21.799984542090346, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017299422568371456, 'w': 0.9998503537924067}}"
2024/06/27 13:20:52.238242257,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850994516227091, 'y': -21.79998455876682, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017300346725219944, 'w': 0.9998503378022069}}"
2024/06/27 13:20:52.290306777,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850994638045607, 'y': -21.799984506257278, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01730225215079689, 'w': 0.9998503048309333}}"
2024/06/27 13:20:52.343062388,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850994648464929, 'y': -21.799984512516193, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01730325004733544, 'w': 0.9998502875619927}}"
2024/06/27 13:20:52.396053823,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850994696905997, 'y': -21.7999845250222, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017304202775308402, 'w': 0.9998502710737799}}"
2024/06/27 13:20:52.448923706,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850994820041027, 'y': -21.799984497493853, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017306085989975496, 'w': 0.9998502384795973}}"
2024/06/27 13:20:52.501946738,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850994889500298, 'y': -21.799984490112386, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01730702182333041, 'w': 0.9998502222811209}}"
2024/06/27 13:20:52.554928996,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850994978999667, 'y': -21.799984509311088, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017308943442581014, 'w': 0.9998501890167855}}"
2024/06/27 13:20:52.607093785,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.8509949971193445, 'y': -21.799984526778253, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01730993174088542, 'w': 0.9998501719073343}}"
2024/06/27 13:20:52.659678166,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.85099511051906, 'y': -21.79998448453299, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01731182722481284, 'w': 0.9998501390899229}}"
2024/06/27 13:20:52.712167445,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850995189958339, 'y': -21.79998450010403, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01731274503808827, 'w': 0.9998501231980952}}"
2024/06/27 13:20:52.764309835,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850995272814742, 'y': -21.799984519270723, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017314673330297632, 'w': 0.9998500898071996}}"
2024/06/27 13:20:52.816971692,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850995318671955, 'y': -21.799984507985744, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017315651641497124, 'w': 0.9998500728650422}}"
2024/06/27 13:20:52.869572217,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850995431038144, 'y': -21.79998447308242, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01731752149797922, 'w': 0.9998500404806548}}"
2024/06/27 13:20:52.922504801,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850995512274594, 'y': -21.79998449555874, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017318461831826105, 'w': 0.9998500241935185}}"
2024/06/27 13:20:52.975392005,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850995570219454, 'y': -21.79998452248914, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017320433754337713, 'w': 0.9998499900357861}}"
2024/06/27 13:20:53.28692426,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.8509956193434425, 'y': -21.799984460872277, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01732136824352306, 'w': 0.9998499738471629}}"
2024/06/27 13:20:53.81389843,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850995763782162, 'y': -21.799984487356717, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017323264456647242, 'w': 0.9998499409954301}}"
2024/06/27 13:20:53.133778801,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850995811648132, 'y': -21.799984499319113, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.0173241997286462, 'w': 0.9998499247905968}}"
2024/06/27 13:20:53.185972891,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850995883581849, 'y': -21.799984461367135, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01732514636321348, 'w': 0.9998499083880006}}"
2024/06/27 13:20:53.238621216,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850995951153549, 'y': -21.799984477231458, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017327084245257487, 'w': 0.9998498748069921}}"
2024/06/27 13:20:53.292283665,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996009295918, 'y': -21.799984464534663, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.0173280259372225, 'w': 0.9998498584873226}}"
2024/06/27 13:20:53.344825038,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996114637645, 'y': -21.799984474082322, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017329934152599327, 'w': 0.9998498254149303}}"
2024/06/27 13:20:53.396668347,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.8509961292915715, 'y': -21.7999845201445, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017330924654048976, 'w': 0.9998498082465365}}"
2024/06/27 13:20:53.449345882,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996281718421, 'y': -21.799984420858053, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017332785341730706, 'w': 0.9998497759925226}}"
2024/06/27 13:20:53.503467751,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996335129106, 'y': -21.79998441117479, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017333731147964215, 'w': 0.9998497595961555}}"
2024/06/27 13:20:53.555658025,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996417582632, 'y': -21.799984486155275, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.0173356836089482, 'w': 0.9998497257457295}}"
2024/06/27 13:20:53.608004641,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996452087974, 'y': -21.799984468974497, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017336640858487504, 'w': 0.9998497091482018}}"
2024/06/27 13:20:53.660809306,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996606253785, 'y': -21.799984454256922, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017338499934165336, 'w': 0.9998496769115011}}"
2024/06/27 13:20:53.723951403,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996663645191, 'y': -21.799984443146716, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017339464539051247, 'w': 0.9998496601837193}}"
2024/06/27 13:20:53.775689163,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996695219342, 'y': -21.799984456857267, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01734142045154188, 'w': 0.999849626262231}}"
2024/06/27 13:20:53.827664733,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996783035435, 'y': -21.799984425520687, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017342327786201317, 'w': 0.9998496105249809}}"
2024/06/27 13:20:53.878964387,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996902512285, 'y': -21.799984461994264, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017344248361951604, 'w': 0.9998495772108718}}"
2024/06/27 13:20:53.931608789,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850996930682445, 'y': -21.799984485027572, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017345227250479413, 'w': 0.9998495602297524}}"
2024/06/27 13:20:53.984647527,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850997035446209, 'y': -21.79998440843767, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.017347116514659363, 'w': 0.9998495274533198}}"
2024/06/27 13:20:54.37469920,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 7.850997127976034, 'y': -21.799984434913405, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01734804864290835, 'w': 0.9998495112807143}}"
