time,header,pose
2024/06/27 13:19:36.295822542,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250888611909166, 'y': -27.499987829199707, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015361052842180605, 'w': 0.9998820120672137}}"
2024/06/27 13:19:36.347933380,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250888642277545, 'y': -27.499987861561248, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015362993206393519, 'w': 0.9998819822557762}}"
2024/06/27 13:19:36.400070715,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.25088871731259, 'y': -27.499987850636774, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015363943065566073, 'w': 0.9998819676609225}}"
2024/06/27 13:19:36.452938290,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250888862403977, 'y': -27.499987892018222, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015365825379402464, 'w': 0.9998819387359739}}"
2024/06/27 13:19:36.506280729,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250888873713441, 'y': -27.49998783700152, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015366802471619615, 'w': 0.9998819237198951}}"
2024/06/27 13:19:36.570259840,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250889000331578, 'y': -27.4999878037022, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015368678052388483, 'w': 0.9998818948930529}}"
2024/06/27 13:19:36.622326556,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250889082640227, 'y': -27.499987892845546, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015369615163635723, 'w': 0.9998818804887514}}"
2024/06/27 13:19:36.675807465,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250889115271383, 'y': -27.499987877251453, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015370583693096447, 'w': 0.9998818656005986}}"
2024/06/27 13:19:36.737152037,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250889188025833, 'y': -27.49998780303108, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015372506284739, 'w': 0.9998818360439026}}"
2024/06/27 13:19:36.790289308,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.25088923091321, 'y': -27.49998787553562, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015373458098573349, 'w': 0.9998818214099562}}"
2024/06/27 13:19:36.843576636,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250889348319718, 'y': -27.499987856182525, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015375364523288502, 'w': 0.9998817920963338}}"
2024/06/27 13:19:36.896386056,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250889449861371, 'y': -27.499987852963486, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015376281420477436, 'w': 0.9998817779966181}}"
2024/06/27 13:19:36.959334158,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250889512759519, 'y': -27.499987876622626, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015378227098557736, 'w': 0.9998817480738936}}"
2024/06/27 13:19:37.11555683,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250889573415689, 'y': -27.499987835425866, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015379171915699923, 'w': 0.9998817335421162}}"
2024/06/27 13:19:37.64116446,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250889661440241, 'y': -27.499987745779283, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015381082583988123, 'w': 0.9998817041523185}}"
2024/06/27 13:19:37.116540599,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.2508897200708775, 'y': -27.49998784715447, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015382033302709229, 'w': 0.9998816895270531}}"
2024/06/27 13:19:37.169034093,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.2508898300796645, 'y': -27.499987829867923, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01538393303916615, 'w': 0.9998816602999809}}"
2024/06/27 13:19:37.221048571,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250889879218751, 'y': -27.499987761917346, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015384887910084372, 'w': 0.999881645608116}}"
2024/06/27 13:19:37.273539880,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250889935642651, 'y': -27.499987784357632, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015385844606959626, 'w': 0.9998816308872418}}"
2024/06/27 13:19:37.326449645,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250890008922855, 'y': -27.499987860862536, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015387754200622853, 'w': 0.9998816015012284}}"
2024/06/27 13:19:37.391494899,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250890166424351, 'y': -27.49998781664348, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015389633113273762, 'w': 0.999881572583793}}"
2024/06/27 13:19:37.453954118,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.25089016606958, 'y': -27.499987811294844, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015390622336609382, 'w': 0.9998815573577162}}"
2024/06/27 13:19:37.505984852,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250890313108907, 'y': -27.49998785299979, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015392505662807867, 'w': 0.9998815283669463}}"
2024/06/27 13:19:37.557954922,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250890376079153, 'y': -27.499987797084465, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015393461335648272, 'w': 0.9998815136545469}}"
2024/06/27 13:19:37.610314055,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250890427347548, 'y': -27.499987799521527, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015394397942261377, 'w': 0.999881499234782}}"
2024/06/27 13:19:37.662434018,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250890503534678, 'y': -27.499987810902972, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015396316255933639, 'w': 0.9998814696981574}}"
2024/06/27 13:19:37.714953273,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250890530013829, 'y': -27.499987816419406, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015397294389870168, 'w': 0.9998814546362342}}"
2024/06/27 13:19:37.767798770,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250890713221248, 'y': -27.49998781979145, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015399157190132932, 'w': 0.999881425949014}}"
2024/06/27 13:19:37.831878594,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250890746766908, 'y': -27.499987827064704, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015400108976787782, 'w': 0.9998814112901104}}"
2024/06/27 13:19:37.885942293,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.2508908027822985, 'y': -27.499987765822976, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015402050187007965, 'w': 0.9998813813898311}}"
2024/06/27 13:19:37.940594968,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250890877406508, 'y': -27.499987772432913, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015402983186160093, 'w': 0.9998813670175912}}"
2024/06/27 13:19:37.993301927,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250891006874148, 'y': -27.499987852680942, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015404884381052232, 'w': 0.9998813377282358}}"
2024/06/27 13:19:38.46833070,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250891042580366, 'y': -27.499987775924954, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015405848553597749, 'w': 0.9998813228730415}}"
2024/06/27 13:19:38.108222448,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.2508911157983365, 'y': -27.499987754289247, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015407759710052918, 'w': 0.9998812934247331}}"
2024/06/27 13:19:38.161159280,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.2508911690834195, 'y': -27.499987821566407, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015408734662168723, 'w': 0.9998812784006463}}"
2024/06/27 13:19:38.213477895,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250891302887199, 'y': -27.499987794920692, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015410591113689401, 'w': 0.9998812497899572}}"
2024/06/27 13:19:38.265561309,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250891354245122, 'y': -27.49998776716823, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015411557892842886, 'w': 0.999881234889082}}"
2024/06/27 13:19:38.317591957,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250891438892492, 'y': -27.499987775109965, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015413492492396295, 'w': 0.9998812050684756}}"
2024/06/27 13:19:38.370328493,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250891494951334, 'y': -27.499987788561043, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015414451364001502, 'w': 0.9998811902866994}}"
2024/06/27 13:19:38.423781530,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250891549459076, 'y': -27.499987775211245, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015415376655505634, 'w': 0.9998811760217156}}"
2024/06/27 13:19:38.497637885,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250891695507339, 'y': -27.49998776636408, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015417257008037283, 'w': 0.9998811470301598}}"
2024/06/27 13:19:38.550891022,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250891773027283, 'y': -27.49998776332363, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015419187431525724, 'w': 0.9998811172629232}}"
2024/06/27 13:19:38.605517111,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250891808448797, 'y': -27.499987732883486, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015420143136895754, 'w': 0.999881102524514}}"
2024/06/27 13:19:38.658484692,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.2508918484120315, 'y': -27.499987728174702, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015421111594935323, 'w': 0.9998810875885075}}"
2024/06/27 13:19:38.710082684,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250892019131175, 'y': -27.49998779569529, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015422968586164978, 'w': 0.999881058946508}}"
2024/06/27 13:19:38.763988503,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.25089205225865, 'y': -27.499987775248446, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015423942678666551, 'w': 0.9998810439208482}}"
2024/06/27 13:19:38.816695380,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250892138230591, 'y': -27.49998774776355, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015425839245726197, 'w': 0.9998810146630273}}"
2024/06/27 13:19:38.869942696,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250892217611789, 'y': -27.49998782902324, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015426783898255962, 'w': 0.9998810000887888}}"
2024/06/27 13:19:38.921566116,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.2508922743988045, 'y': -27.49998776472135, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015428740572947823, 'w': 0.9998809698980837}}"
2024/06/27 13:19:38.975406527,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.25089232807273, 'y': -27.499987753342335, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015429690843921342, 'w': 0.9998809552344023}}"
2024/06/27 13:19:39.37474877,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250892469613347, 'y': -27.499987775640832, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015431559630277364, 'w': 0.9998809263944268}}"
2024/06/27 13:19:39.90240280,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.2508925108105835, 'y': -27.499987775641863, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015432525953684105, 'w': 0.9998809114803067}}"
2024/06/27 13:19:39.143307458,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250892625937136, 'y': -27.499987722116828, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015434424946512367, 'w': 0.9998808821687564}}"
2024/06/27 13:19:39.195543045,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250892639593496, 'y': -27.499987748309163, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015435405961347034, 'w': 0.9998808670250714}}"
2024/06/27 13:19:39.247562051,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250892663963434, 'y': -27.49998777537286, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01543637274235921, 'w': 0.9998808521001684}}"
2024/06/27 13:19:39.300326551,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250892830861355, 'y': -27.49998776801026, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015438236527957401, 'w': 0.9998808233249135}}"
2024/06/27 13:19:39.362941803,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250892882694398, 'y': -27.499987715858524, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015440168763868271, 'w': 0.9998807934891755}}"
2024/06/27 13:19:39.415747755,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250892962378521, 'y': -27.499987758012246, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015441113874725639, 'w': 0.9998807788943178}}"
2024/06/27 13:19:39.470193493,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250893026833497, 'y': -27.49998778708243, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015442061302018863, 'w': 0.9998807642627918}}"
2024/06/27 13:19:39.555390490,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.25089312909359, 'y': -27.49998773755528, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015443957652614795, 'w': 0.9998807349739389}}"
2024/06/27 13:19:39.606815142,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250893155346813, 'y': -27.499987734275958, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015444943559718047, 'w': 0.999880719745329}}"
2024/06/27 13:19:39.661753003,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250893317394818, 'y': -27.499987752917452, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01544679380796156, 'w': 0.9998806911632279}}"
2024/06/27 13:19:39.736463459,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.25089337003091, 'y': -27.49998770203265, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015447751028473474, 'w': 0.9998806763750174}}"
2024/06/27 13:19:39.801455280,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250893438305403, 'y': -27.499987725452414, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015449675923291115, 'w': 0.9998806466343196}}"
2024/06/27 13:19:39.853769000,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250893473662632, 'y': -27.499987730940994, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01545064059536731, 'w': 0.9998806317282042}}"
2024/06/27 13:19:39.905902959,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.25089359570085, 'y': -27.499987749349327, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015452536734873115, 'w': 0.9998806024263384}}"
2024/06/27 13:19:39.957776636,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250893690260614, 'y': -27.49998775361696, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015453464809482452, 'w': 0.9998805880830881}}"
2024/06/27 13:19:40.10223020,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250893775697597, 'y': -27.49998771249616, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015455390683263535, 'w': 0.9998805583162559}}"
2024/06/27 13:19:40.63380306,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250893801264779, 'y': -27.49998772010969, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015456366458033352, 'w': 0.9998805432329979}}"
2024/06/27 13:19:40.116722585,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250893836319487, 'y': -27.49998773513377, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015457321573071675, 'w': 0.9998805284681699}}"
2024/06/27 13:19:40.179188114,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250893979046299, 'y': -27.499987733952885, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01545920253077239, 'w': 0.9998804993883582}}"
2024/06/27 13:19:40.230865179,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250894028783206, 'y': -27.499987691436015, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015461139386024806, 'w': 0.9998804694406657}}"
2024/06/27 13:19:40.283316039,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250894090546057, 'y': -27.49998769635077, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015462091191021512, 'w': 0.9998804547224636}}"
2024/06/27 13:19:40.334606719,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250894168179933, 'y': -27.49998773436888, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015463038362925606, 'w': 0.9998804400750055}}"
2024/06/27 13:19:40.396715191,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250894286955679, 'y': -27.499987696547453, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01546492103805154, 'w': 0.9998804109578739}}"
2024/06/27 13:19:40.448852463,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250894382580484, 'y': -27.499987659907298, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.01546683188947307, 'w': 0.9998803814013468}}"
2024/06/27 13:19:40.500597649,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.25089440007543, 'y': -27.499987689825197, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015467812084906746, 'w': 0.9998803662385346}}"
2024/06/27 13:19:40.552989946,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250894447878816, 'y': -27.499987713012942, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015468771545108572, 'w': 0.9998803513955483}}"
2024/06/27 13:19:40.605682324,"{'stamp': {'secs': 0, 'nsecs': 0}, 'frame_id': 'map'}","{'position': {'x': 4.250894611874772, 'y': -27.499987685419484, 'z': 0.0}, 'orientation': {'x': 0.0, 'y': 0.0, 'z': 0.015470624694949248, 'w': 0.9998803227244488}}"
