time,linear,angular
2024/06/27 13:24:03.468836052,"{'x': 0.19047446565527038, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.16987467408688772}"
2024/06/27 13:24:03.521164412,"{'x': 0.19041746980243662, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1681027048012087}"
2024/06/27 13:24:03.574733184,"{'x': 0.18580809964780495, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.16816905136802873}"
2024/06/27 13:24:03.627360431,"{'x': 0.18575751597193926, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1660766098296751}"
2024/06/27 13:24:03.680188134,"{'x': 0.18122592530616455, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1653017693356631}"
2024/06/27 13:24:03.732645981,"{'x': 0.18125634919341524, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.16295342049964656}"
2024/06/27 13:24:03.785993456,"{'x': 0.17680358380419575, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.161369372228509}"
2024/06/27 13:24:03.838825965,"{'x': 0.1767778874422545, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1587771862577334}"
2024/06/27 13:24:03.891289965,"{'x': 0.17242579793869175, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1566319965141938}"
2024/06/27 13:24:03.944100225,"{'x': 0.17238475157526256, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.15389717437380845}"
2024/06/27 13:24:03.997182614,"{'x': 0.16819888150746176, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.15398611285777353}"
2024/06/27 13:24:04.59213005,"{'x': 0.1675720131607268, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1483552266111765}"
2024/06/27 13:24:04.113129901,"{'x': 0.16354891987274262, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.14541460688871677}"
2024/06/27 13:24:04.165781834,"{'x': 0.1636698077997682, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.14244485113528427}"
2024/06/27 13:24:04.218060555,"{'x': 0.15965585664959048, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.14176825789259428}"
2024/06/27 13:24:04.280731695,"{'x': 0.15514311297075817, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.13788059785625162}"
2024/06/27 13:24:04.333829066,"{'x': 0.15566202261270104, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1347468592372163}"
2024/06/27 13:24:04.386425040,"{'x': 0.15130376818519403, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.13076847570359007}"
2024/06/27 13:24:04.438317174,"{'x': 0.1518312553658099, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.12736648594208777}"
2024/06/27 13:24:04.490724610,"{'x': 0.14845945103931926, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1230806973916696}"
2024/06/27 13:24:04.553557352,"{'x': 0.14742672886231023, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1199942141863044}"
2024/06/27 13:24:04.606369364,"{'x': 0.14472752925198593, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.11539462203311857}"
2024/06/27 13:24:04.659166225,"{'x': 0.14378012664746073, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.11280373415107547}"
2024/06/27 13:24:06.68208631,"{'x': -0.3864728645115094, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -3.3085076956037627}"
2024/06/27 13:24:06.79744879,"{'x': 0.1365758589567577, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -3.3079422017887286}"
2024/06/27 13:24:06.132581467,"{'x': 0.12239780553889536, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -3.3069782510883865}"
2024/06/27 13:24:06.185645448,"{'x': 0.11074198329451282, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -3.0239199589194747}"
2024/06/27 13:24:06.239634164,"{'x': 0.09831328997646398, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.8613111174806574}"
2024/06/27 13:24:06.306856976,"{'x': 0.07207993547132927, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.5716678993121334}"
2024/06/27 13:24:06.368834985,"{'x': 0.07079842943609893, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.4308073043376983}"
2024/06/27 13:24:06.433180325,"{'x': 0.06701408391015146, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.196982081455605}"
2024/06/27 13:24:06.497275696,"{'x': 0.06975890963607656, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.10356980683135}"
2024/06/27 13:24:06.563460796,"{'x': 0.07123310130001317, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.9585289545387656}"
2024/06/27 13:24:06.613076844,"{'x': 0.07673559600735741, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.9117544778868765}"
2024/06/27 13:24:06.666064465,"{'x': 0.09168598951396767, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.8814724530342959}"
2024/06/27 13:24:06.719213575,"{'x': 0.09704778945716196, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.894735649308171}"
2024/06/27 13:24:06.773144182,"{'x': 0.12581379946477322, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.0024341324128727}"
2024/06/27 13:24:06.824858099,"{'x': 0.19442115097153073, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.0234113760485886}"
2024/06/27 13:24:06.888210109,"{'x': 0.3235701383040568, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.043718801181921}"
2024/06/27 13:24:06.941157179,"{'x': 0.305499197509592, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.9184815062152465}"
2024/06/27 13:24:06.996713709,"{'x': 0.4146521074752357, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.8577512005758114}"
2024/06/27 13:24:07.48556804,"{'x': 0.41318753767549105, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.8259274563631802}"
2024/06/27 13:24:07.100672518,"{'x': 0.518197312771716, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.7732849865603209}"
2024/06/27 13:24:07.152907794,"{'x': 0.519435256940108, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.7407274066884595}"
2024/06/27 13:24:07.204160531,"{'x': 0.6204214754075783, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6973173720550792}"
2024/06/27 13:24:07.256952805,"{'x': 0.6269532834472129, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6342692177526432}"
2024/06/27 13:24:07.309465926,"{'x': 0.7234536152786206, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5684470016226788}"
2024/06/27 13:24:07.362760992,"{'x': 0.7309544521931852, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4944389035025383}"
2024/06/27 13:24:07.414969689,"{'x': 0.8222840361274786, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.40503417059356384}"
2024/06/27 13:24:07.467636228,"{'x': 0.9084746812178526, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.2781934151526544}"
2024/06/27 13:24:07.520986160,"{'x': 0.9034694689862452, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.25265570291864314}"
2024/06/27 13:24:07.576152588,"{'x': 0.9425833646273815, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.15661755181455295}"
2024/06/27 13:24:07.625753402,"{'x': 0.9142481116896609, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1560081057397369}"
2024/06/27 13:24:07.679566412,"{'x': 0.9471578672224497, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1149711646342153}"
2024/06/27 13:24:07.735759771,"{'x': 0.9427108271782856, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.08374081875787454}"
2024/06/27 13:24:07.799361716,"{'x': 0.9623259216898481, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.003301103174988995}"
2024/06/27 13:24:07.853409727,"{'x': 0.9280826635454236, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0063446687522139555}"
2024/06/27 13:24:07.917399643,"{'x': 0.933125529506001, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03443388003431025}"
2024/06/27 13:24:07.969369930,"{'x': 0.954744093186171, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.07995711055862653}"
2024/06/27 13:24:08.30378465,"{'x': 0.9541616628054035, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.09554160993742222}"
2024/06/27 13:24:08.82929625,"{'x': 0.9740628268055103, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.19656495595524426}"
2024/06/27 13:24:08.134792773,"{'x': 0.954198854255163, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.24785793482841}"
2024/06/27 13:24:08.187966380,"{'x': 0.9738497062962413, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.4227534239588575}"
2024/06/27 13:24:08.241644096,"{'x': 0.9942603387929425, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.5062369154452782}"
2024/06/27 13:24:08.303594558,"{'x': 1.0107536517335163, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.6237054642558215}"
2024/06/27 13:24:08.357460077,"{'x': 1.044956179299722, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.6927156739661235}"
2024/06/27 13:24:08.409687586,"{'x': 1.0785670654681685, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.7780516841941907}"
2024/06/27 13:24:08.473264775,"{'x': 1.1212167295880493, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.8611069899726198}"
2024/06/27 13:24:08.525585672,"{'x': 1.0935665195895679, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.9334143284550978}"
2024/06/27 13:24:08.578840405,"{'x': 1.1372633618238157, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.0217979355428781}"
2024/06/27 13:24:08.631604063,"{'x': 1.1386748238169027, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.076293568898559}"
2024/06/27 13:24:08.684151119,"{'x': 1.138067365712019, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.103473464999455}"
2024/06/27 13:24:08.736565702,"{'x': 1.134934035213459, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.1427852357211403}"
2024/06/27 13:24:08.788984294,"{'x': 1.1306565310671435, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.1585988940801704}"
2024/06/27 13:24:08.841326758,"{'x': 1.1235987013409199, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.2031777758781708}"
2024/06/27 13:24:08.894519450,"{'x': 1.1120217818486235, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.2515922285794439}"
2024/06/27 13:24:08.947368514,"{'x': 1.111224643753737, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.2897331783960295}"
2024/06/27 13:24:08.999412687,"{'x': 1.0941074569978242, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.293069428040229}"
2024/06/27 13:24:09.52787671,"{'x': 1.0941003940067615, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.3103150246237512}"
2024/06/27 13:24:09.106498767,"{'x': 1.080536334311302, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.2999280314078527}"
2024/06/27 13:24:09.159344401,"{'x': 1.0813516261200582, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.290808464769846}"
2024/06/27 13:24:09.224026900,"{'x': 1.0707011516466232, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.2713372533166272}"
2024/06/27 13:24:09.276201039,"{'x': 1.07347151991076, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.258241756419725}"
2024/06/27 13:24:09.328280728,"{'x': 1.0674996276664745, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.2307141794237983}"
2024/06/27 13:24:09.380562918,"{'x': 1.0716931097134703, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.2143067127071197}"
2024/06/27 13:24:09.432960816,"{'x': 1.073774677079094, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.1619535577567843}"
2024/06/27 13:24:09.499432884,"{'x': 1.0759089884266273, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.1340724605788814}"
2024/06/27 13:24:09.549346746,"{'x': 1.0811968325206103, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.0771310098705529}"
2024/06/27 13:24:09.602711520,"{'x': 1.0850910774172957, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.046820131745413}"
2024/06/27 13:24:09.652696551,"{'x': 1.0887368314871726, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.016464521923261}"
2024/06/27 13:24:09.705293894,"{'x': 1.1039924010894162, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.9775222984290997}"
2024/06/27 13:24:09.768876362,"{'x': 1.1269378311571738, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.9102932479221559}"
2024/06/27 13:24:09.822486299,"{'x': 1.128800925256838, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.8838946675772776}"
2024/06/27 13:24:09.874641694,"{'x': 1.1580833241259008, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.8422240343900729}"
2024/06/27 13:24:09.931294876,"{'x': 1.169811316068709, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.8124496148349358}"
2024/06/27 13:24:09.983583115,"{'x': 1.1673317505198555, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.7919623440515897}"
2024/06/27 13:24:10.34341095,"{'x': 1.1925639512975423, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.7580399705906373}"
2024/06/27 13:24:10.98811869,"{'x': 1.1898274358434948, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.7443666144382606}"
2024/06/27 13:24:10.150761341,"{'x': 1.2049051715411874, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.7140850430483248}"
2024/06/27 13:24:10.203610649,"{'x': 1.2158568254325535, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.709665835849365}"
2024/06/27 13:24:10.256234845,"{'x': 1.223291553510576, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.6904455463873216}"
2024/06/27 13:24:10.308120943,"{'x': 1.221023771894493, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.678914549352581}"
2024/06/27 13:24:10.369981522,"{'x': 1.2293042234924634, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.663285904884539}"
2024/06/27 13:24:10.422211666,"{'x': 1.2265954746331555, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.6480412736520877}"
2024/06/27 13:24:10.485309001,"{'x': 1.2405682956859057, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.5945635309195634}"
2024/06/27 13:24:10.537357800,"{'x': 1.235713677665521, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.5607993805669711}"
2024/06/27 13:24:10.590538463,"{'x': 1.247085264770314, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.5062995067624092}"
2024/06/27 13:24:10.646740521,"{'x': 1.2406084796610548, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.47093382102729286}"
2024/06/27 13:24:10.696555383,"{'x': 1.2439828743325139, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.4507316311258336}"
2024/06/27 13:24:10.749211533,"{'x': 1.250356372906839, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.3863591008929772}"
2024/06/27 13:24:10.804771187,"{'x': 1.2532461279089555, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.35438722358914543}"
2024/06/27 13:24:10.853898563,"{'x': 1.2379238439723386, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.3033657255016493}"
2024/06/27 13:24:10.917544046,"{'x': 1.2469030667772372, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.27340763266203894}"
2024/06/27 13:24:10.967909708,"{'x': 1.233894337532035, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.2254425704734322}"
2024/06/27 13:24:11.20587383,"{'x': 1.2549224717349028, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.19106164717313945}"
2024/06/27 13:24:11.75744673,"{'x': 1.259890622292172, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.14659133002309854}"
2024/06/27 13:24:11.137887763,"{'x': 1.2674819643396005, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.13382995287002597}"
2024/06/27 13:24:11.190613255,"{'x': 1.2586358496844745, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.09006822695561745}"
2024/06/27 13:24:11.244497144,"{'x': 1.2536577914790996, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06959955803626006}"
2024/06/27 13:24:11.303342880,"{'x': 1.261277105147475, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03736151314010172}"
2024/06/27 13:24:11.356539445,"{'x': 1.26662577676337, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.019575742764058823}"
2024/06/27 13:24:11.420159277,"{'x': 1.2673050328535496, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.012635807884522343}"
2024/06/27 13:24:11.470477431,"{'x': 1.2608280399323575, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.026976233578126063}"
2024/06/27 13:24:11.524248733,"{'x': 1.2598425881077715, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.039929223670926994}"
2024/06/27 13:24:11.585434266,"{'x': 1.2980565994238267, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0657122514074846}"
2024/06/27 13:24:11.639969520,"{'x': 1.2971686830810363, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.07503445508238027}"
2024/06/27 13:24:11.691120236,"{'x': 1.3280068529515783, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0978880911920692}"
2024/06/27 13:24:11.744684658,"{'x': 1.3276706205784121, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.10156873173870906}"
2024/06/27 13:24:11.800312836,"{'x': 1.3530577912678234, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1178652753854248}"
2024/06/27 13:24:11.860509187,"{'x': 1.355366045311599, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.12660637828834886}"
2024/06/27 13:24:11.912794994,"{'x': 1.3736148693244623, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.16812002041833907}"
2024/06/27 13:24:11.965867716,"{'x': 1.375327072539106, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1592186698685074}"
2024/06/27 13:24:12.19159936,"{'x': 1.3713308275382787, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.40114576211319264}"
2024/06/27 13:24:12.74592964,"{'x': 1.3647263646463654, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4891290547145335}"
2024/06/27 13:24:12.125086669,"{'x': 1.369892973147383, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.2975969591660421}"
2024/06/27 13:24:12.177259405,"{'x': 1.3661611207761093, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.33870829120788937}"
2024/06/27 13:24:12.230140977,"{'x': 1.3597112310762798, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.45414992471385496}"
2024/06/27 13:24:12.284579024,"{'x': 1.3566519496362976, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5080228347484379}"
2024/06/27 13:24:12.347535114,"{'x': 1.3765349424863238, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.09690987801991913}"
2024/06/27 13:24:12.402492006,"{'x': 1.3752638273628592, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.043216585303010646}"
2024/06/27 13:24:12.453485147,"{'x': 1.3805620560131813, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.22669668294462397}"
2024/06/27 13:24:12.504756535,"{'x': 1.3853411852808628, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.14080781339533477}"
2024/06/27 13:24:12.557084351,"{'x': 1.387251607934124, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.19480416304760073}"
2024/06/27 13:24:12.612687235,"{'x': 1.3963073630565541, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.08119196567551601}"
2024/06/27 13:24:12.672197178,"{'x': 1.3974568160134084, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.2119398892357447}"
2024/06/27 13:24:12.725688447,"{'x': 1.4111336947614375, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.037857529697152614}"
2024/06/27 13:24:12.782026273,"{'x': 1.410636849111655, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04605182663113272}"
2024/06/27 13:24:12.833286555,"{'x': 1.4243140435667443, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04308193300461571}"
2024/06/27 13:24:12.883599389,"{'x': 1.4239002994747223, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.043377146812580314}"
2024/06/27 13:24:12.947177724,"{'x': 1.4225682356967977, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.18704948682707379}"
2024/06/27 13:24:13.1034045,"{'x': 1.43543391734236, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04443315314790475}"
2024/06/27 13:24:13.56070971,"{'x': 1.4339258405922524, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06326850730552547}"
2024/06/27 13:24:13.109563192,"{'x': 1.4459824568033885, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06281964971735476}"
2024/06/27 13:24:13.160257906,"{'x': 1.443968410468619, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06197192818365682}"
2024/06/27 13:24:13.214450559,"{'x': 1.456184495949655, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.060597523402592834}"
2024/06/27 13:24:13.268403455,"{'x': 1.4664420322277578, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06251158237014298}"
2024/06/27 13:24:13.330166541,"{'x': 1.4633154601379714, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06342405450943378}"
2024/06/27 13:24:13.381047804,"{'x': 1.475158963567375, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06446316296164856}"
2024/06/27 13:24:13.432202419,"{'x': 1.4688366754446271, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06208799999852932}"
2024/06/27 13:24:13.496254370,"{'x': 1.4681712735111219, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03849594506160514}"
2024/06/27 13:24:13.549441181,"{'x': 1.463811209215022, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.12900961760165952}"
2024/06/27 13:24:13.600929778,"{'x': 1.4764350610781551, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05446226147714839}"
2024/06/27 13:24:13.652850223,"{'x': 1.4577244415873443, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06278808466490293}"
2024/06/27 13:24:13.706169165,"{'x': 1.4616919028121935, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06086721880996393}"
2024/06/27 13:24:13.768596058,"{'x': 1.4422961060052502, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06597929818926129}"
