0,1,25.735999999999997,27.90000000000002,27.601,27.748999999999995,28.559000000000026,28.598000000000013,27.851,27.801999999999964,28.351,27.698999999999955,28.80099999999993,27.750999999999976,28.948999999999955,27.80200000000002,27.603999999999928,28.502000000000066,28.59699999999998,28.351,28.899000000000115,28.8570000000002,27.80099999999993,27.65800000000013,28.253999999999905,27.805000000000064,27.746000000000095,27.69899999999984,28.701000000000022,28.197999999999865,27.701999999999998,28.548000000000002,28.49700000000007,28.700000000000045,28.89800000000014,27.750999999999976,28.298999999999978,27.746999999999844,28.547000000000025,28.653000000000247,28.399999999999636,28.90000000000009
0,2,24.5,26.096000000000004,26.201000000000022,26.153000000000247,26.054000000000087,25.756000000000313,26.39800000000014,25.89800000000014,25.80099999999993,25.69300000000021,25.948999999999614,26.54599999999982,25.751000000000204,25.898999999999887,26.597000000000207,25.653000000000247,25.798999999999978,26.201000000000022,26.154999999999745,26.251000000000204,25.80300000000034,26.09400000000005,26.19699999999966,26.44900000000007,26.350000000000364,26.253000000000156,26.251000000000204,26.253000000000156,26.29300000000012,26.152000000000044,26.45699999999988,25.142999999999574,26.299999999999727,26.29599999999982,25.744000000000142,26.29399999999987,25.94800000000032,25.30499999999938,26.100000000000364,26.097999999999956
0,3,25.19499999999971,27.350999999999658,27.19800000000032,26.301000000000386,27.10400000000027,26.34400000000005,26.448999999999614,26.45800000000054,26.603000000000065,27.10199999999986,27.50500000000011,27.2529999999997,27.49699999999939,26.39600000000064,27.199999999999818,27.299999999999272,27.094999999999345,27.048999999999978,26.4429999999993,26.304000000000087,27.40599999999995,25.750999999999294,27.44499999999971,25.702000000000226,26.993999999999687,26.34400000000005,27.0029999999997,27.045000000000073,26.355999999999767,26.40099999999984,27.051000000000386,27.35199999999986,25.806000000000495,27.298999999999978,26.39599999999973,26.902000000000044,25.747999999999593,27.048000000000684,26.846999999999753,26.047999999999774
0,4,16.003999999999905,15.552999999999884,15.297999999999774,16.001999999999498,16.243999999999687,15.594999999999345,15.751000000000204,15.649000000000342,16.199000000000524,15.555000000000291,15.403999999999542,15.301000000000386,16.097999999999956,15.550000000000182,16.202000000000226,15.904000000000451,16.204999999999927,15.751000000000204,16.603000000000065,15.94800000000032,16.39600000000064,16.798999999999978,15.301000000000386,15.44799999999941,16.59400000000005,15.449999999999818,16.847999999999956,16.64600000000064,16.449999999999818,15.698999999999614,15.445999999999913,15.952000000000226,16.19499999999971,15.546000000000276,15.493999999999687,16.452000000000226,16.355000000000473,15.954999999999927,16.799999999999272,15.793999999999869
0,5,14.351999999999862,15.75,15.548999999999978,15.997999999999593,15.344000000000051,15.994000000000597,15.001999999999498,15.596000000000458,15.30199999999968,15.899000000000342,15.101000000000568,14.951999999999316,15.146999999999025,15.850000000000364,15.70299999999952,15.15099999999984,15.703999999999724,15.85399999999936,15.657999999999447,15.842999999998938,15.050999999999476,14.697999999998501,15.352999999999156,15.451000000000931,15.600000000000364,15.502999999998792,15.84900000000016,15.75,15.399999999999636,15.893999999998414,15.697999999998501,15.799999999999272,15.050000000001091,15.342999999998938,15.201999999999316,15.251000000000204,15.155000000000655,15.800000000001091,15.351999999998952,15.995999999999185
1,0,27.293999999999997,28.144000000000005,27.14699999999999,27.651999999999987,26.698999999999955,27.349999999999966,28.149999999999977,27.89699999999999,27.149,27.900999999999954,28.201000000000022,27.701999999999998,28.093999999999937,28.051000000000045,26.853999999999928,26.649999999999977,26.807000000000016,27.001999999999953,27.94899999999984,28.149999999999864,28.041000000000167,27.45600000000013,27.054000000000087,28.10200000000009,28.055000000000064,27.702999999999975,27.49799999999982,27.14799999999991,27.644999999999982,26.749000000000024,26.55399999999986,27.692000000000007,28.30399999999986,27.90000000000009,26.999000000000024,27.855999999999767,26.55099999999993,27.751999999999953,26.901000000000295,28.146999999999935
1,2,14.605000000001382,13.745999999999185,14.208000000000538,14.007000000001426,13.248999999999796,14.957000000000335,13.995999999999185,14.095000000001164,14.096000000001368,14.897999999999229,14.957000000000335,14.998999999999796,14.90099999999984,14.251000000000204,14.548000000000684,13.898999999999432,14.600000000000364,14.048000000000684,14.200999999999112,14.057000000000698,13.402000000000044,15.055000000000291,14.600000000000364,13.549999999999272,14.20299999999952,14.595999999999549,13.850000000000364,14.804000000000087,14.94300000000112,14.843999999999141,15.094999999999345,14.197999999998501,14.856999999999971,14.894000000000233,13.894000000000233,15.149999999999636,14.793999999999869,14.550999999999476,14.295000000000073,13.248999999999796
1,3,7.195999999999913,7.945999999999913,8.55199999999968,7.7520000000004075,8.403000000000247,8.300000000001091,8.497000000001208,7.751000000000204,7.6489999999994325,8.70299999999952,7.1489999999994325,7.798000000000684,8.655000000000655,7.5,7.243999999998778,8.899999999999636,7.995999999999185,8.002000000000407,7.858000000000175,8.799999999999272,8.69300000000112,7.255000000001019,8.00799999999981,7.906000000000859,7.947999999998501,7.64600000000064,7.20299999999952,7.846999999999753,8.748999999999796,8.805000000000291,8.503000000000611,7.602000000000771,8.247999999999593,7.943999999999505,8.646999999999025,7.0020000000004075,7.903000000000247,8.80199999999968,8.056000000000495,8.046000000000276
1,4,18.800999999999476,18.90400000000045,19.65600000000086,18.15400000000045,19.54899999999907,18.802999999999884,19.0,18.5520000000015,18.14599999999882,18.655000000000655,18.600000000000364,18.644000000000233,18.100000000000364,18.896999999999025,18.655000000000655,18.902000000000044,18.707000000000335,18.247999999999593,19.399999999999636,18.594999999999345,18.748999999999796,18.754000000000815,19.35200000000077,18.198999999998705,19.74699999999939,19.504000000000815,18.60400000000118,18.842999999998938,19.40099999999984,18.3070000000007,18.45300000000134,18.59399999999914,19.64900000000125,18.200000000000728,19.504000000000815,18.600000000000364,19.34100000000035,18.04700000000048,19.704999999999927,18.745999999999185
1,5,24.648000000001048,24.945999999999913,24.804000000000087,24.950999999999112,24.302999999999884,23.95100000000093,24.297999999998865,24.299999999999272,23.851000000000568,25.242999999998574,25.05199999999968,24.844999999999345,24.546000000000276,24.506000000001222,25.152000000000044,24.75300000000061,24.4429999999993,25.14300000000003,25.002999999998792,24.851000000000568,24.648999999999432,24.902000000000044,24.105999999999767,25.70100000000093,24.795999999998457,24.04700000000048,24.70299999999952,24.605000000001382,24.898000000001048,24.402000000000044,25.443999999999505,25.293000000001484,25.300999999999476,25.045000000000073,24.59700000000157,25.552999999999884,25.59900000000016,25.453999999999724,25.351000000000568,25.054000000000087
