0,1,25.736,27.9,27.601,27.749,28.559,28.598,27.851,27.802,28.351,27.699,28.8009999999999,27.751,28.949,27.802,27.6039999999999,28.5020000000001,28.597,28.351,28.8990000000001,28.8570000000002,27.8009999999999,27.6580000000001,28.2539999999999,27.8050000000001,27.7460000000001,27.6989999999998,28.701,28.1979999999999,27.702,28.548,28.4970000000001,28.7,28.8980000000001,27.751,28.299,27.7469999999998,28.547,28.6530000000002,28.3999999999996,28.9000000000001,26.863,27.753,28.498,28.4,28.748,28.897,27.602,27.756,28.541,28.253
0,2,24.5,26.096,26.201,26.1530000000002,26.0540000000001,25.7560000000003,26.3980000000001,25.8980000000001,25.8009999999999,25.6930000000002,25.9489999999996,26.5459999999998,25.7510000000002,25.8989999999999,26.5970000000002,25.6530000000002,25.799,26.201,26.1549999999997,26.2510000000002,25.8030000000003,26.0940000000001,26.1969999999997,26.4490000000001,26.3500000000004,26.2530000000002,26.2510000000002,26.2530000000002,26.2930000000001,26.152,26.4569999999999,25.1429999999996,26.2999999999997,26.2959999999998,25.7440000000001,26.2939999999999,25.9480000000003,25.3049999999994,26.1000000000004,26.098,24.657,25.643,25.804,25.9449999999999,25.801,26.204,26.0940000000001,26.3,26.1979999999999,26.3989999999999
0,3,25.1949999999997,27.3509999999997,27.1980000000003,26.3010000000004,27.1040000000003,26.3440000000001,26.4489999999996,26.4580000000005,26.6030000000001,27.1019999999999,27.5050000000001,27.2529999999997,27.4969999999994,26.3960000000006,27.1999999999998,27.2999999999993,27.0949999999993,27.049,26.4429999999993,26.3040000000001,27.4059999999999,25.7509999999993,27.4449999999997,25.7020000000002,26.9939999999997,26.3440000000001,27.0029999999997,27.0450000000001,26.3559999999998,26.4009999999998,27.0510000000004,27.3519999999999,25.8060000000005,27.299,26.3959999999997,26.902,25.7479999999996,27.0480000000007,26.8469999999998,26.0479999999998,25.499,27.307,27.3030000000001,27.1510000000001,26.3979999999999,25.953,26.701,27.2450000000001,26.8499999999999,26.203
0,4,16.0039999999999,15.5529999999999,15.2979999999998,16.0019999999995,16.2439999999997,15.5949999999993,15.7510000000002,15.6490000000003,16.1990000000005,15.5550000000003,15.4039999999995,15.3010000000004,16.098,15.5500000000002,16.2020000000002,15.9040000000005,16.2049999999999,15.7510000000002,16.6030000000001,15.9480000000003,16.3960000000006,16.799,15.3010000000004,15.4479999999994,16.5940000000001,15.4499999999998,16.848,16.6460000000006,16.4499999999998,15.6989999999996,15.4459999999999,15.9520000000002,16.1949999999997,15.5460000000003,15.4939999999997,16.4520000000002,16.3550000000005,15.9549999999999,16.7999999999993,15.7939999999999,16.654,16.1489999999999,16.598,16.4010000000001,15.1489999999999,16.55,17.1460000000002,16.1479999999999,16.452,17.355
0,5,14.3519999999999,15.75,15.549,15.9979999999996,15.3440000000001,15.9940000000006,15.0019999999995,15.5960000000005,15.3019999999997,15.8990000000003,15.1010000000006,14.9519999999993,15.146999999999,15.8500000000004,15.7029999999995,15.1509999999998,15.7039999999997,15.8539999999994,15.6579999999994,15.8429999999989,15.0509999999995,14.6979999999985,15.3529999999992,15.4510000000009,15.6000000000004,15.5029999999988,15.8490000000002,15.75,15.3999999999996,15.8939999999984,15.6979999999985,15.7999999999993,15.0500000000011,15.3429999999989,15.2019999999993,15.2510000000002,15.1550000000007,15.8000000000011,15.351999999999,15.9959999999992,13.548,15.3539999999998,15.7980000000002,15.846,14.953,15.75,15.5439999999999,15.558,15.145,15.6959999999999
1,0,27.294,28.144,27.147,27.652,26.699,27.35,28.15,27.897,27.149,27.901,28.201,27.702,28.0939999999999,28.051,26.8539999999999,26.65,26.807,27.002,27.9489999999998,28.1499999999999,28.0410000000002,27.4560000000001,27.0540000000001,28.1020000000001,28.0550000000001,27.703,27.4979999999998,27.1479999999999,27.645,26.749,26.5539999999999,27.692,28.3039999999999,27.9000000000001,26.999,27.8559999999998,26.5509999999999,27.752,26.9010000000003,28.1469999999999,28.148,27.697,26.495,26.696,27.751,28.349,27.35,27.952,26.4449999999999,27.5
1,2,14.6050000000014,13.7459999999992,14.2080000000005,14.0070000000014,13.2489999999998,14.9570000000003,13.9959999999992,14.0950000000012,14.0960000000014,14.8979999999992,14.9570000000003,14.9989999999998,14.9009999999998,14.2510000000002,14.5480000000007,13.8989999999994,14.6000000000004,14.0480000000007,14.2009999999991,14.0570000000007,13.402,15.0550000000003,14.6000000000004,13.5499999999993,14.2029999999995,14.5959999999996,13.8500000000004,14.8040000000001,14.9430000000011,14.8439999999991,15.0949999999993,14.1979999999985,14.857,14.8940000000002,13.8940000000002,15.1499999999996,14.7939999999999,14.5509999999995,14.2950000000001,13.2489999999998,13.1930000000002,14.2510000000002,13.8040000000001,14.7539999999999,13.1500000000001,14.1500000000001,14.1549999999997,14.645,13.8519999999999,14.9490000000001
1,3,7.19599999999991,7.94599999999991,8.55199999999968,7.75200000000041,8.40300000000025,8.30000000000109,8.49700000000121,7.7510000000002,7.64899999999943,8.70299999999952,7.14899999999943,7.79800000000068,8.65500000000066,7.5,7.24399999999878,8.89999999999964,7.99599999999919,8.00200000000041,7.85800000000017,8.79999999999927,8.69300000000112,7.25500000000102,8.00799999999981,7.90600000000086,7.9479999999985,7.64600000000064,7.20299999999952,7.84699999999975,8.7489999999998,8.80500000000029,8.50300000000061,7.60200000000077,8.24799999999959,7.94399999999951,8.64699999999903,7.00200000000041,7.90300000000025,8.80199999999968,8.0560000000005,8.04600000000028,7.79999999999973,6.89899999999989,7.59999999999991,8.09799999999996,8.44500000000016,7.45299999999997,7.40200000000004,7.79200000000037,7.69500000000016,7.59699999999975
1,4,18.8009999999995,18.9040000000005,19.6560000000009,18.1540000000005,19.5489999999991,18.8029999999999,19,18.5520000000015,18.1459999999988,18.6550000000007,18.6000000000004,18.6440000000002,18.1000000000004,18.896999999999,18.6550000000007,18.902,18.7070000000003,18.2479999999996,19.3999999999996,18.5949999999993,18.7489999999998,18.7540000000008,19.3520000000008,18.1989999999987,19.7469999999994,19.5040000000008,18.6040000000012,18.8429999999989,19.4009999999998,18.3070000000007,18.4530000000013,18.5939999999991,19.6490000000013,18.2000000000007,19.5040000000008,18.6000000000004,19.3410000000004,18.0470000000005,19.7049999999999,18.7459999999992,19.2510000000002,18.0430000000001,18.4540000000002,18.5910000000003,18.7040000000002,18.598,18.549,18.5059999999999,18.4990000000003,18.558
1,5,24.648000000001,24.9459999999999,24.8040000000001,24.9509999999991,24.3029999999999,23.9510000000009,24.2979999999989,24.2999999999993,23.8510000000006,25.2429999999986,25.0519999999997,24.8449999999993,24.5460000000003,24.5060000000012,25.152,24.7530000000006,24.4429999999993,25.143,25.0029999999988,24.8510000000006,24.6489999999994,24.902,24.1059999999998,25.7010000000009,24.7959999999985,24.0470000000005,24.7029999999995,24.6050000000014,24.898000000001,24.402,25.4439999999995,25.2930000000015,25.3009999999995,25.0450000000001,24.5970000000016,25.5529999999999,25.5990000000002,25.4539999999997,25.3510000000006,25.0540000000001,24.752,24.0929999999998,24.2070000000003,25.5480000000002,24.9000000000001,24.8440000000001,24.9479999999999,24.848,24.75,24.2429999999999
