0,1,26.863,27.752999999999986,28.49800000000002,28.400000000000006,28.74799999999999,28.89699999999999,27.601999999999975,27.75600000000003,28.541000000000054,28.253000000000043
0,2,24.65700000000004,25.64300000000003,25.803999999999974,25.944999999999936,25.801000000000045,26.20399999999995,26.09400000000005,26.299999999999955,26.197999999999865,26.398999999999887
0,3,25.499000000000024,27.307000000000016,27.30300000000011,27.151000000000067,26.39799999999991,25.952999999999975,26.701000000000022,27.24500000000012,26.84999999999991,26.202999999999975
0,4,16.653999999999996,16.148999999999887,16.597999999999956,16.401000000000067,15.148999999999887,16.549999999999955,17.146000000000186,16.14799999999991,16.451999999999998,17.355000000000018
0,5,13.548000000000002,15.353999999999814,15.79800000000023,15.846000000000004,14.952999999999975,15.75,15.543999999999869,15.557999999999993,15.144999999999982,15.695999999999913
1,0,28.147999999999996,27.697000000000003,26.494999999999976,26.696000000000026,27.750999999999976,28.34899999999999,27.349999999999966,27.951999999999998,26.444999999999936,27.5
1,2,13.193000000000211,14.251000000000204,13.804000000000087,14.753999999999905,13.150000000000091,14.150000000000091,14.154999999999745,14.644999999999982,13.851999999999862,14.94900000000007
1,3,7.799999999999727,6.898999999999887,7.599999999999909,8.097999999999956,8.445000000000164,7.4529999999999745,7.402000000000044,7.792000000000371,7.695000000000164,7.596999999999753
1,4,19.251000000000204,18.04300000000012,18.45400000000018,18.59100000000035,18.70400000000018,18.597999999999956,18.548999999999978,18.505999999999858,18.49900000000025,18.557999999999993
1,5,24.751999999999953,24.092999999999847,24.207000000000335,25.54800000000023,24.90000000000009,24.84400000000005,24.947999999999865,24.847999999999956,24.75,24.242999999999938
2,0,25.295000000000073,25.343999999999937,25.299999999999955,25.99700000000007,25.799999999999955,25.501999999999953,25.599000000000046,24.50400000000002,25.600999999999885,24.492999999999938
2,1,13.646999999999935,13.596000000000004,14.90099999999984,14.50500000000011,13.20300000000043,13.597000000000207,13.705000000000382,14.250999999999749,14.846999999999753,15.052000000000135
2,3,13.952999999999975,14.650000000000091,14.34900000000016,13.956000000000131,13.406999999999698,14.101000000000113,14.849999999999909,14.652000000000044,14.69399999999996,13.5
2,4,21.153999999999996,21.452999999999975,21.84800000000041,21.65099999999984,21.600999999999658,22.54700000000048,22.300000000000182,22.250999999999294,22.69499999999971,21.644999999999527
2,5,17.153000000000247,16.90100000000075,17.802999999999884,18.001000000000204,18.053000000000793,18.292999999999665,17.548000000000684,18.193999999999505,16.493999999999687,17.69799999999941
3,0,24.697000000000116,25.954999999999927,25.507000000000062,26.15000000000009,25.499000000000024,26.598999999999933,26.654999999999973,25.647000000000162,26.401999999999816,25.697999999999865
3,1,8.503999999999905,8.55600000000004,7.653000000000247,7.851000000000113,7.407000000000153,7.40099999999984,7.207000000000335,8.596000000000004,8.253000000000156,7.801000000000386
3,2,14.902000000000044,13.695000000000164,13.606000000000222,15.050000000000182,13.604999999999563,13.84900000000016,14.902000000000044,13.945000000000164,14.25,13.297999999999774
3,4,18.601000000000568,18.296000000000276,17.09900000000016,16.94499999999971,17.35199999999986,17.101000000000568,16.84900000000016,17.39600000000064,18.4970000000003,17.753999999999905
3,5,23.154999999999745,24.349999999999454,23.00500000000011,23.695999999999913,24.201000000000022,23.507000000000517,24.203999999999724,22.94500000000062,23.2529999999997,23.748000000000502
4,0,15.654999999999973,15.753999999999905,15.54600000000005,15.346000000000004,15.503000000000156,15.004999999999882,15.398999999999887,15.848999999999933,14.950000000000045,14.95399999999995
4,1,18.554999999999836,18.601000000000113,18.041999999999916,18.101000000000113,19.106000000000222,18.195000000000164,18.15000000000009,18.152000000000044,18.20199999999977,18.64800000000014
4,2,22.050000000000182,21.154999999999745,23.096999999999753,21.993000000000393,21.899999999999636,21.7529999999997,21.696999999999207,21.945999999999913,22.449000000000524,22.152000000000044
4,3,16.899000000000342,17.301000000000386,17.345000000000255,18.703999999999724,17.158000000000357,17.605999999999767,18.60699999999997,16.952000000000226,16.75799999999981,18.145000000000437
4,5,14.608000000000175,14.593000000000757,14.643000000000029,14.747999999999593,14.748999999999796,14.605999999999767,14.75,14.707000000000335,14.694000000000415,15.001999999999498
5,0,15.248000000000047,14.950000000000045,15.402000000000044,15.302000000000135,15.490999999999985,15.453999999999724,15.151000000000295,15.197000000000116,15.50500000000011,15.55199999999968
5,1,25.350999999999658,25.299999999999727,24.945999999999913,25.0029999999997,25.20199999999977,24.99900000000025,25.096999999999753,25.101000000000113,25.255999999999858,24.744000000000142
5,2,18.048999999999978,17.943999999999505,17.850999999999658,17.99699999999939,17.845000000000255,17.695999999999913,17.795000000000073,17.45299999999952,17.69499999999971,17.90599999999995
5,3,23.896999999999935,23.547999999999774,23.753999999999905,23.802999999999884,23.652000000000044,23.850000000000364,23.400000000000546,23.701000000000022,22.75500000000011,24.0
5,4,15.50500000000011,15.353000000000065,15.35400000000027,15.298999999999978,15.356000000000677,15.354999999999563,15.45300000000043,15.34899999999925,15.252999999999702,15.355000000000473
